id,date,price,bedrooms,bathrooms,floors,waterfront,condition,grade,yr_built,yr_renovated,zipcode,lat,long
921059200,20140813T000000,216000,3,1.75,1,0,4,6,1984,0,98092,47.3156,-122.186
3645100240,20140922T000000,443000,3,1.75,1,0,4,6,1916,0,98133,47.7061,-122.352
4123800260,20141103T000000,257700,4,2.25,2,0,4,7,1986,0,98038,47.3784,-122.046
7334401000,20150414T000000,278000,3,1,1,0,3,7,1978,0,98045,47.4657,-121.747
2111010890,20141105T000000,300000,3,2.5,2,0,3,7,2003,0,98092,47.3364,-122.169
4137070830,20150213T000000,269100,3,2.5,2,0,3,8,1995,0,98092,47.2617,-122.21
7283900036,20140818T000000,402500,3,1,1.5,0,4,7,1929,0,98133,47.7648,-122.35
345700340,20140610T000000,306888,2,1.5,2,0,3,7,1981,0,98056,47.5128,-122.189
4178300070,20141226T000000,795000,4,2.5,2,0,4,10,1978,0,98007,47.6196,-122.15
3342103228,20140804T000000,525000,4,2.5,2,0,4,9,2003,0,98056,47.5197,-122.2
5451300105,20140720T000000,1.05E+06,3,2.5,2,0,3,10,1988,0,98040,47.5319,-122.238
5249803645,20140829T000000,452000,2,1,1,0,3,6,1938,0,98118,47.5647,-122.27
7326200030,20150413T000000,350000,3,2.25,2,0,3,7,2000,0,98019,47.737,-121.967
7227502075,20150409T000000,410000,4,2.5,2,0,3,8,2007,0,98056,47.4915,-122.183
7011200160,20141113T000000,595000,3,1.75,1.5,0,3,7,1905,1985,98119,47.6389,-122.371
7202340390,20150407T000000,499000,3,2.5,2,0,3,7,2004,0,98053,47.6795,-122.034
5412100240,20141022T000000,340000,4,2.5,2,0,3,8,2001,0,98001,47.2614,-122.29
1245000685,20140625T000000,1.07E+06,5,3.25,2,0,3,10,2001,0,98033,47.6906,-122.202
3222059187,20140528T000000,460000,4,3,2,0,3,8,1991,0,98030,47.3577,-122.195
1822500270,20140819T000000,345000,4,2.5,2,0,3,8,2011,0,98003,47.2793,-122.295
2310010270,20150218T000000,280500,3,2.25,2,0,3,7,1990,0,98038,47.3566,-122.039
9547204930,20150225T000000,704000,3,1,1.5,0,3,7,1926,0,98115,47.6822,-122.309
8137500400,20141007T000000,545000,3,2.5,2,0,4,8,1990,0,98027,47.4786,-122.066
3343901242,20140807T000000,335000,3,1.5,1,0,5,7,1962,0,98056,47.5091,-122.19
486000510,20140523T000000,1.33E+06,4,3,1,0,3,10,1988,0,98117,47.6773,-122.403
537000075,20140811T000000,420000,3,2.75,1,0,3,7,1965,0,98003,47.3293,-122.306
3544400045,20150220T000000,705000,4,2,1,0,5,7,1937,0,98115,47.6885,-122.324
9211520400,20141104T000000,274900,4,1.75,1,0,3,7,1990,0,98023,47.2987,-122.385
2738600140,20140502T000000,499950,4,2.5,2,0,3,8,2004,0,98072,47.7735,-122.158
3073500111,20150318T000000,415250,3,1.5,1,0,4,7,1953,0,98133,47.7566,-122.337
7889000160,20150317T000000,222000,3,1,1,0,4,7,1958,0,98002,47.285,-122.207
1422059129,20140814T000000,375000,3,2,1,0,4,7,1980,0,98042,47.3925,-122.137
9430000070,20150430T000000,300000,3,2.5,2,0,3,7,1995,0,98031,47.4016,-122.209
2518400046,20141118T000000,456700,3,1.75,1,0,5,7,1920,1957,98146,47.5094,-122.376
1315300070,20150319T000000,925500,3,2.75,1.5,0,3,8,1915,2002,98136,47.5374,-122.388
1081330030,20140723T000000,375000,5,2.5,1,0,4,8,1975,0,98059,47.4693,-122.117
4397010140,20141014T000000,420000,3,2.5,2,0,3,9,1993,0,98042,47.3803,-122.147
8564700240,20141017T000000,575000,3,2.5,2,0,3,8,2004,0,98072,47.7614,-122.139
597000566,20150428T000000,335000,3,2,1,0,3,6,1915,0,98144,47.5763,-122.309
9828202030,20150218T000000,428000,4,2,1,0,3,7,1958,0,98122,47.6169,-122.294
7214711260,20141001T000000,655000,4,2.5,1,0,4,8,1977,0,98077,47.7654,-122.076
5569620550,20140627T000000,738000,3,3,2,0,3,9,2006,0,98052,47.6932,-122.133
6145601890,20140819T000000,415000,5,1.75,1,0,3,7,1965,0,98133,47.7027,-122.349
9269200831,20140825T000000,392000,3,1,1,0,4,6,1945,0,98126,47.5343,-122.37
6021502470,20141106T000000,555000,2,1,1,0,4,7,1941,0,98117,47.686,-122.384
646910560,20150306T000000,260000,3,2.5,2,0,3,7,2005,0,98055,47.4339,-122.194
2475900565,20150309T000000,392500,3,1,1.5,0,3,6,1940,0,98024,47.567,-121.893
4139430810,20140801T000000,912000,3,2.5,2,0,3,11,1993,0,98006,47.5503,-122.118
2586800140,20141118T000000,135000,2,1,1,0,3,6,1943,0,98146,47.5057,-122.348
226059121,20140813T000000,500000,3,2.75,1,0,3,7,1978,0,98072,47.7695,-122.126
7696610270,20141229T000000,238000,3,1.5,1,0,4,7,1975,0,98001,47.3314,-122.275
4279900140,20141001T000000,251000,4,2,1,0,5,7,1972,0,98178,47.5008,-122.257
5422560810,20140714T000000,406500,2,1.75,2,0,4,8,1978,0,98052,47.6647,-122.13
1657300270,20150312T000000,433495,4,2.25,2,0,4,9,1988,0,98092,47.3326,-122.201
8648210140,20141224T000000,265000,3,2.25,1,0,4,7,1985,0,98042,47.3619,-122.077
3034200247,20150206T000000,360000,3,1.75,1,0,3,8,1957,0,98133,47.7187,-122.33
2204500550,20140717T000000,425000,4,1,1,0,5,7,1955,0,98006,47.5729,-122.147
7390400069,20150327T000000,450000,2,2.75,1,0,3,7,1968,0,98178,47.4869,-122.243
1077100070,20150316T000000,449900,3,1.75,1,0,5,7,1954,0,98133,47.7708,-122.339
423059360,20141017T000000,345000,4,2.5,2,0,3,8,2004,0,98056,47.5051,-122.17
3316500200,20141009T000000,612500,4,2,1,0,3,7,1967,0,98008,47.6149,-122.124
1328300990,20140805T000000,317000,3,1.75,1,0,4,8,1977,0,98058,47.4435,-122.128
4443800505,20150507T000000,585000,3,1.5,1.5,0,4,8,1929,0,98117,47.6835,-122.392
7327500200,20140618T000000,455000,3,1.75,1,0,3,7,1981,0,98045,47.4818,-121.733
4054510310,20141201T000000,1.04E+06,4,4,2,0,3,11,1991,0,98077,47.7226,-122.039
7525100060,20140820T000000,497000,4,2.25,2,0,4,8,1968,0,98052,47.6324,-122.106
3065600270,20150422T000000,226750,3,1.75,1,0,3,7,1992,0,98023,47.2803,-122.356
2881700273,20140819T000000,385000,4,2,1,0,3,7,1950,0,98155,47.7447,-122.324
7889600685,20141211T000000,205000,3,0.75,1,0,3,5,1948,0,98146,47.4936,-122.335
1137500070,20140929T000000,745000,4,2.5,2,0,4,9,1989,0,98075,47.5845,-122.06
5104530810,20140620T000000,371000,4,2.5,2,0,3,8,2005,0,98038,47.3526,-122
3905060070,20140829T000000,545000,4,2.5,2,0,3,8,1991,0,98029,47.5703,-121.998
6450302545,20150508T000000,443000,3,1,1.5,0,4,7,1931,0,98133,47.7321,-122.334
7972602435,20150318T000000,287000,2,1,1,0,3,7,1951,0,98106,47.528,-122.352
5423500240,20140624T000000,194000,3,1,1,0,3,7,1983,0,98023,47.2891,-122.357
8074200160,20140629T000000,265000,3,1,1,0,5,7,1957,0,98056,47.4922,-122.178
3317500070,20150408T000000,1.14E+06,4,2.75,1,0,4,9,1963,0,98040,47.5606,-122.225
6119700030,20150508T000000,699950,4,3.25,2,0,3,9,1987,0,98166,47.4357,-122.343
2568800160,20141015T000000,433000,4,1,1.5,0,3,7,1950,0,98125,47.7037,-122.293
2781250520,20141016T000000,200000,2,1.75,1,0,3,6,2003,0,98038,47.3493,-122.025
7230200310,20150409T000000,289571,3,1.5,1,0,3,7,1968,0,98059,47.475,-122.111
4400900030,20140602T000000,440000,4,2.75,1,0,3,8,1967,0,98155,47.7686,-122.278
4038300070,20141113T000000,400000,3,1.5,1,0,3,7,1960,0,98007,47.6119,-122.133
5706000070,20141014T000000,589000,4,2.5,2,0,5,8,1962,0,98027,47.5262,-122.028
825069078,20150324T000000,850000,5,2.25,2,0,3,9,1986,0,98053,47.6624,-122.062
363000045,20150102T000000,520000,3,1,1.5,0,3,7,1903,0,98122,47.6033,-122.3
1912100875,20150423T000000,555000,2,2.25,2,0,3,7,2000,0,98102,47.6399,-122.32
7853230200,20150309T000000,470000,3,2.5,2,0,3,7,2004,0,98065,47.5297,-121.846
9406500350,20141229T000000,207000,2,1.5,2,0,3,7,1990,0,98028,47.753,-122.244
5152960350,20141113T000000,379750,4,2.75,1,0,3,8,1976,0,98003,47.3438,-122.322
6021500320,20150507T000000,709000,4,1.75,1,0,3,7,1950,0,98117,47.6894,-122.384
7137910140,20140923T000000,240000,3,2.5,1,0,3,7,1993,0,98092,47.3186,-122.171
6117500955,20150204T000000,445500,4,1.5,1,0,4,8,1953,0,98166,47.4321,-122.347
269001331,20140909T000000,1.31E+06,5,2.5,1,0,5,8,1959,0,98199,47.6398,-122.39
1023059190,20150324T000000,210000,3,1.5,1,0,4,7,1959,0,98059,47.4919,-122.151
8961970560,20140811T000000,603000,4,2.5,2,0,3,8,1999,0,98074,47.6066,-122.016
3066400710,20150407T000000,720000,3,2.5,2,0,3,10,1987,0,98074,47.6295,-122.051
795000765,20140616T000000,92000,2,1,1.5,0,3,5,1947,0,98168,47.5045,-122.329
2767603535,20150126T000000,600000,3,1.75,2,0,4,7,1901,0,98107,47.6722,-122.379
7774200070,20150408T000000,725000,4,2.5,1,0,4,8,1948,0,98146,47.4938,-122.364
4029400140,20141210T000000,409950,5,2.25,1,0,3,7,1961,0,98155,47.7718,-122.292
1954400060,20140506T000000,515000,3,2.5,2,0,3,8,1989,0,98074,47.6176,-122.045
2473002650,20150512T000000,495000,4,2.5,1,0,5,8,1968,0,98058,47.4485,-122.139
5451220200,20140624T000000,998000,4,2.25,2,0,4,9,1973,0,98040,47.5336,-122.225
1472700200,20140709T000000,630000,3,1.75,1,0,4,8,1986,0,98033,47.6945,-122.188
1661000060,20140801T000000,410000,3,1.75,1,0,3,8,1972,0,98177,47.7734,-122.359
2600110710,20140819T000000,602000,3,2.25,1,0,4,8,1979,0,98006,47.5503,-122.155
2600110560,20141112T000000,750000,4,2.75,1,0,5,8,1980,0,98006,47.5515,-122.153
8617000060,20140708T000000,711600,4,3,2.5,0,3,10,1991,0,98007,47.595,-122.133
8562720390,20140825T000000,1.05E+06,4,4,2,0,3,11,2006,0,98027,47.5369,-122.07
1137300890,20141217T000000,700500,3,2.5,2,0,3,9,1981,0,98072,47.7354,-122.095
4104900340,20150204T000000,710000,4,2.5,2,0,3,10,1991,0,98056,47.5326,-122.181
2616700560,20141204T000000,250000,3,2,1,0,3,7,1985,0,98001,47.3298,-122.277
1061500510,20141015T000000,350000,4,1.75,1,0,5,7,1964,0,98056,47.5017,-122.165
6411600370,20140515T000000,475000,7,3.5,1,0,3,7,1961,0,98125,47.7153,-122.327
4154302075,20150116T000000,200000,2,1,1,0,2,6,1920,0,98118,47.5604,-122.275
1727500390,20141030T000000,450000,4,2.25,1,0,4,7,1972,0,98034,47.719,-122.217
2538410260,20140801T000000,316000,5,2.5,2,0,3,7,2005,0,98058,47.4325,-122.146
9269200520,20141016T000000,310000,1,1,1,0,3,5,1920,0,98126,47.5342,-122.373
7334400070,20150223T000000,392000,3,1.5,1,0,4,7,1970,0,98045,47.4658,-121.758
1972200696,20141006T000000,521000,3,3.25,3,0,3,8,2000,0,98103,47.6535,-122.353
2267000486,20140822T000000,495000,2,2,1,0,3,7,1949,0,98117,47.6932,-122.395
1311800560,20141121T000000,209000,3,1.75,1,0,4,7,1967,0,98001,47.3364,-122.276
9542400075,20140606T000000,809950,4,2,1.5,0,5,9,1959,0,98005,47.5979,-122.173
3223069065,20140917T000000,400000,2,1.75,1,0,3,7,1950,2008,98038,47.4327,-122.06
1724500030,20150312T000000,415000,4,2.5,1,0,3,8,1980,0,98133,47.7749,-122.339
3751602797,20140702T000000,411000,4,2,2,0,4,8,1978,0,98001,47.2831,-122.279
809002030,20140911T000000,825000,2,2,1,0,4,7,1926,0,98109,47.6359,-122.351
993002127,20150223T000000,436000,3,2.25,3,0,3,8,2008,0,98103,47.691,-122.342
1473120140,20140708T000000,460000,4,2.5,2,0,3,9,1991,0,98058,47.4357,-122.159
7849200861,20140714T000000,281000,3,1,1,0,4,6,1959,0,98065,47.524,-121.821
269000030,20140825T000000,976000,4,1.5,1,0,3,8,1956,0,98199,47.646,-122.39
2607760700,20150420T000000,485000,4,2.5,2,0,3,8,1995,0,98045,47.4832,-121.799
7715801090,20140725T000000,429000,3,2.5,2,0,3,7,1984,0,98074,47.6258,-122.058
1999600320,20150304T000000,729000,3,2.5,2,0,3,9,1990,0,98006,47.5489,-122.185
4221250340,20150409T000000,625000,3,2.5,2,0,3,8,2003,0,98075,47.5901,-122.018
3668000810,20150116T000000,218500,3,1.75,1,0,4,7,1987,0,98092,47.2766,-122.146
2337300370,20150206T000000,175000,3,1,1,0,4,7,1960,0,98023,47.3322,-122.337
1453602065,20150205T000000,442500,3,1,1,0,4,7,1938,0,98125,47.7254,-122.29
3359500960,20150321T000000,480000,3,2,2,0,3,7,1986,0,98115,47.6728,-122.325
6133100125,20141008T000000,715500,3,2.25,1,0,4,8,1965,0,98117,47.6996,-122.391
8562600260,20141120T000000,432500,3,1.75,1,0,3,8,1963,0,98052,47.6687,-122.154
2325069032,20140731T000000,875000,5,4.25,2,0,3,11,2005,0,98053,47.6347,-122.013
1223039235,20141114T000000,605000,5,2.75,2,0,4,8,1940,1991,98146,47.4977,-122.359
4139480350,20150113T000000,1.69E+06,4,4,3,0,3,12,2002,0,98006,47.55,-122.103
3348401382,20150210T000000,318000,3,2.25,1,0,5,7,1982,0,98178,47.4972,-122.264
164000267,20141016T000000,311300,2,1,1,0,4,7,1947,0,98133,47.7294,-122.352
1099900030,20150415T000000,325000,5,2.75,1,0,3,7,1992,0,98188,47.4683,-122.263
4139700260,20141117T000000,795000,5,3.5,2,0,3,9,2008,0,98006,47.5567,-122.124
6071800310,20140619T000000,558000,4,2.25,1,0,4,8,1962,0,98006,47.5478,-122.174
1321720140,20140528T000000,370000,4,2.5,2,0,3,9,1995,0,98023,47.2902,-122.342
8078460320,20141118T000000,598850,4,2.5,2,0,3,8,1993,0,98074,47.6318,-122.023
6388930570,20141023T000000,515700,3,2.5,2,0,3,8,1994,0,98056,47.527,-122.173
3709500060,20140620T000000,458000,3,2.5,2,0,3,8,2003,0,98011,47.7552,-122.221
5469500640,20150224T000000,583500,3,2.25,2.5,0,4,10,1985,0,98042,47.3823,-122.159
293910070,20140723T000000,653750,4,2.5,2,0,3,9,2003,0,98034,47.7072,-122.232
3158500340,20140711T000000,299000,3,2.5,2,0,3,8,2011,0,98038,47.3548,-122.055
2617300200,20140509T000000,532000,5,3,1,0,4,8,1976,0,98027,47.4574,-122.024
521049200,20140708T000000,819000,3,2.75,2,0,4,9,1985,0,98198,47.3429,-122.33
7779200105,20140718T000000,945000,4,2.25,1,0,5,9,1967,0,98146,47.4884,-122.363
8651500710,20141106T000000,608700,4,2.5,1,0,3,9,1983,0,98074,47.643,-122.066
871000435,20150509T000000,812000,4,2,1,0,4,8,1949,0,98199,47.6506,-122.405
217500140,20140513T000000,464000,5,2.5,1,0,4,8,1959,0,98133,47.7358,-122.335
9290850810,20140613T000000,950000,4,2.5,2,0,3,10,1989,0,98053,47.6908,-122.051
6844700510,20141203T000000,700000,4,2.5,2,0,3,8,2005,0,98115,47.6955,-122.289
1232001040,20141016T000000,435000,3,1,1,0,3,7,1939,0,98117,47.6867,-122.378
3751601171,20141007T000000,229500,3,1.5,1,0,4,7,1954,0,98001,47.2887,-122.269
6117502220,20141117T000000,1.58E+06,3,3,1.5,1,4,8,1952,0,98166,47.4414,-122.354
4322300140,20141103T000000,265000,3,2.25,1,0,4,7,1963,0,98003,47.2811,-122.299
1526059051,20140828T000000,995000,2,2,1,0,3,7,1950,0,98072,47.7344,-122.143
3800000160,20140709T000000,590000,3,2.5,1,0,5,8,1975,0,98155,47.7756,-122.273
1454600116,20140611T000000,740000,4,2.75,2,0,3,9,1979,0,98125,47.7206,-122.284
4174600055,20140521T000000,360000,2,0.75,1,0,5,6,1909,0,98108,47.5588,-122.301
2594200566,20150406T000000,548500,4,2,1,0,3,7,1976,0,98136,47.5161,-122.388
8825900465,20140507T000000,599000,3,1.75,1,0,4,7,1920,0,98115,47.6746,-122.312
8562900310,20140613T000000,615000,3,1.75,1,0,4,8,1978,0,98074,47.6095,-122.059
1446401555,20141208T000000,292000,3,1.75,1,0,3,7,1988,0,98168,47.4838,-122.33
3528000140,20141023T000000,899000,4,2.5,2,0,3,10,1988,0,98053,47.6651,-122.056
7625704500,20141208T000000,500000,3,1.5,1,0,4,7,1912,0,98136,47.5434,-122.388
3575302397,20141113T000000,580000,3,2.5,1.5,0,3,8,2003,0,98074,47.6213,-122.064
6190500340,20140509T000000,580000,4,2.5,2,0,3,9,1998,0,98028,47.7386,-122.235
475000510,20141118T000000,594000,3,1,1,0,4,7,1920,0,98107,47.6674,-122.365
7199340320,20150409T000000,500000,3,2.5,1,0,3,7,1981,0,98052,47.6966,-122.127
3904940140,20141006T000000,550000,4,2.5,1,0,3,8,1988,0,98029,47.5748,-122.013
2310030390,20150429T000000,275000,3,1.75,1,0,4,8,1993,0,98038,47.3531,-122.048
2591800340,20150430T000000,390000,3,2.25,2,0,4,8,1983,0,98058,47.4368,-122.162
3505100126,20140626T000000,1.25E+06,3,3,2.5,0,4,10,1910,0,98116,47.5815,-122.398
3361401977,20140826T000000,250000,3,2.25,2,0,3,7,1997,0,98168,47.4989,-122.322
5422570260,20140929T000000,405000,2,2.5,2,0,4,8,1979,0,98052,47.6606,-122.128
100600320,20140813T000000,213950,3,1,1,0,3,6,1968,0,98023,47.3018,-122.369
8099200030,20141222T000000,232000,3,1.5,1,0,4,7,1963,0,98031,47.3984,-122.186
7140600055,20150411T000000,207000,3,1,1,0,4,6,1959,0,98002,47.293,-122.215
3422049276,20141211T000000,310000,3,1.75,1,0,3,8,1988,0,98001,47.3515,-122.291
3157600240,20140903T000000,540000,3,2.5,3,0,3,9,1990,0,98106,47.5664,-122.359
91000135,20150507T000000,750000,4,1.5,1.5,0,3,7,1920,1990,98103,47.6857,-122.353
423059369,20140604T000000,392500,4,2.5,2,0,3,8,2005,0,98056,47.5109,-122.183
5152000030,20150204T000000,305000,5,2.5,1,0,3,8,1962,0,98003,47.3335,-122.325
7732300390,20140523T000000,735000,3,2.5,2,0,3,9,1984,0,98052,47.6617,-122.15
1954430390,20140707T000000,575000,4,2.5,2,0,3,8,1990,0,98074,47.6187,-122.04
7891600260,20140618T000000,175000,2,1,1,0,3,6,1915,0,98106,47.5664,-122.364
2329800140,20141203T000000,291000,4,2.5,2,0,4,7,1984,0,98042,47.3768,-122.118
8653900070,20140804T000000,791500,4,2.5,2,0,3,10,1994,0,98075,47.5862,-122.037
7740500070,20140710T000000,475000,3,2,1,0,3,8,1951,0,98155,47.7497,-122.284
3352401090,20141113T000000,238950,2,1,1,0,3,7,1951,0,98178,47.5012,-122.265
2767704756,20141020T000000,470000,3,3.5,2,0,3,8,2000,0,98107,47.6721,-122.374
7504400710,20150427T000000,420000,4,1.75,1,0,3,8,1978,0,98074,47.6262,-122.049
7787100390,20150420T000000,440000,3,2.5,2,0,3,8,1996,0,98045,47.4876,-121.779
4240400140,20140820T000000,656000,4,1.75,1.5,0,4,8,1929,0,98117,47.6846,-122.372
7202270570,20140714T000000,559950,3,2.5,2,0,3,7,2001,0,98053,47.687,-122.037
3037200045,20141113T000000,600000,2,2,1,0,3,6,1935,0,98122,47.604,-122.311
3750605247,20140804T000000,255000,3,1,1,0,4,7,1972,0,98001,47.2616,-122.281
7972604425,20150401T000000,210750,4,1.5,1.5,0,3,7,1957,0,98106,47.5185,-122.345
809002610,20140718T000000,485000,4,1,1.5,0,3,7,1909,0,98109,47.6368,-122.355
4123840570,20141020T000000,390000,3,2.5,2,0,3,8,1995,0,98038,47.3667,-122.041
1081200070,20150323T000000,405000,3,2.5,1,0,4,8,1970,0,98059,47.473,-122.118
9274204100,20140910T000000,462500,4,1,1.5,0,2,7,1905,0,98116,47.587,-122.384
1072010510,20150210T000000,435000,4,2.25,1,0,3,8,1978,0,98059,47.4774,-122.142
7202330160,20141119T000000,440000,3,2.5,2,0,3,7,2003,0,98053,47.6818,-122.034
8731990700,20140625T000000,299950,3,1.75,1,0,3,9,1978,0,98023,47.3213,-122.385
9828200746,20150504T000000,440000,2,1.5,2,0,3,8,1970,1998,98122,47.6175,-122.298
9407100310,20141113T000000,312620,3,2.5,1,0,3,7,1975,0,98045,47.4442,-121.762
6817800510,20140605T000000,372500,3,1.5,1,0,3,7,1981,0,98074,47.6337,-122.032
7212680860,20150209T000000,297262,3,2.5,2,0,3,8,1994,0,98003,47.2619,-122.308
3260000570,20150210T000000,735000,4,3,1,0,4,7,1963,0,98005,47.6045,-122.169
1139000400,20140826T000000,430000,3,1.5,2,0,4,7,1922,0,98177,47.7072,-122.36
8649401000,20141022T000000,241000,2,1.75,1.5,0,3,7,1995,0,98014,47.7131,-121.319
6600400260,20140512T000000,201000,3,1,1,0,4,7,1969,0,98042,47.3242,-122.144
1797500435,20150420T000000,570000,2,1,1,0,4,7,1910,0,98115,47.6731,-122.315
2155000160,20140508T000000,538000,4,1.75,1,0,3,7,1967,0,98052,47.6579,-122.125
9526600340,20150512T000000,729000,3,2.5,2,0,3,8,2011,0,98052,47.7057,-122.112
2205500030,20150108T000000,331500,4,1.75,1,0,3,7,1955,0,98006,47.5762,-122.143
2123049114,20140519T000000,110700,2,1,1,0,3,6,1941,0,98188,47.469,-122.298
8078050140,20141002T000000,245000,3,2,1,0,3,7,1996,0,98022,47.2077,-122.011
7617500075,20140721T000000,427000,3,1.75,1,0,4,7,1956,0,98177,47.7676,-122.373
381000240,20140806T000000,650500,4,1.75,1,0,3,8,1953,0,98115,47.6789,-122.281
7568700260,20140814T000000,335900,2,1,1,0,4,7,1939,0,98155,47.7405,-122.323
1370803925,20140903T000000,535000,2,2,1.5,0,3,7,1939,0,98199,47.6415,-122.401
1250200786,20150122T000000,360000,5,2,1,0,4,6,1906,0,98144,47.5979,-122.297
7399300510,20150204T000000,294900,3,2.25,1,0,3,7,1968,0,98055,47.4632,-122.19
5430300106,20150311T000000,460000,2,1,1,0,4,7,1928,0,98115,47.6828,-122.287
2954400310,20140915T000000,1.77E+06,4,3.5,2,0,3,12,1990,0,98053,47.6605,-122.069
9209900335,20140509T000000,463000,2,1,1,0,4,7,1905,0,98112,47.6226,-122.292
1920079062,20141222T000000,332000,5,1.5,1,0,3,8,1962,0,98022,47.208,-121.963
7227800055,20140909T000000,199500,4,2,1,0,4,5,1943,0,98056,47.5097,-122.181
7227800055,20141124T000000,247000,4,2,1,0,4,5,1943,0,98056,47.5097,-122.181
3296900160,20140609T000000,442500,4,2.5,2,0,3,8,1992,0,98019,47.7346,-121.97
3421069053,20140619T000000,600000,3,2,1,0,3,9,2007,0,98022,47.2688,-122.024
7202380340,20140903T000000,449000,3,2.5,2,0,3,7,2005,0,98053,47.6768,-122.029
6716700240,20150306T000000,725000,4,1,1.5,0,4,7,1926,0,98115,47.6804,-122.316
1431400070,20150205T000000,215000,3,1,1,0,3,7,1961,2001,98058,47.4604,-122.18
9554200200,20141218T000000,582500,2,1.75,1,0,3,7,1948,0,98115,47.7,-122.296
1310900140,20140624T000000,305000,4,2.25,2,0,4,8,1968,0,98032,47.3634,-122.279
9454200030,20140923T000000,734000,4,2.75,2,0,3,8,1959,1989,98042,47.3622,-122.157
1402810140,20140505T000000,300000,3,2,1,0,3,7,1986,0,98019,47.7341,-121.976
1823069155,20140505T000000,525888,5,1.75,1,0,5,7,1960,0,98027,47.4845,-122.08
2530800070,20140911T000000,711000,4,2.5,1.5,0,5,8,1910,0,98116,47.5838,-122.39
4024100496,20140716T000000,360000,3,1.75,1,0,3,8,1978,0,98155,47.7516,-122.299
5252000200,20141210T000000,357000,5,2.5,2,0,3,8,1987,0,98031,47.419,-122.206
7331900270,20140930T000000,235000,3,1.75,1,0,4,7,1960,0,98002,47.314,-122.208
1574700140,20140808T000000,550000,3,1.75,1,0,3,7,1928,1976,98040,47.5511,-122.23
162500030,20141205T000000,324000,3,1,1,0,4,7,1957,0,98133,47.7675,-122.334
3705900292,20150428T000000,420000,3,2,1,0,3,8,1989,0,98133,47.7583,-122.339
2141500070,20140619T000000,450000,4,2.5,2,0,3,8,2003,0,98059,47.4881,-122.142
8562750060,20150420T000000,825000,5,3.5,2,0,3,9,2004,0,98027,47.5381,-122.069
7349620030,20140722T000000,272000,4,2.25,2,0,3,7,1998,0,98002,47.285,-122.201
2523039315,20141022T000000,481000,3,2,1.5,0,3,9,1990,0,98166,47.4561,-122.361
2877101821,20140805T000000,500000,3,1,1,0,3,7,1927,0,98117,47.6775,-122.363
1176000390,20140612T000000,448000,2,1.5,1,0,4,7,1940,0,98107,47.6711,-122.403
8682262190,20150319T000000,480000,2,2,1,0,3,8,2004,0,98053,47.718,-122.034
7202350060,20140908T000000,475000,3,2.5,2,0,3,7,2004,0,98053,47.6802,-122.031
3630060070,20141021T000000,472500,2,2.25,2,0,3,8,2005,0,98029,47.547,-121.997
2413300810,20140923T000000,291000,4,2.25,1,0,4,8,1979,0,98003,47.3275,-122.329
6450304260,20140722T000000,294000,2,1,1,0,4,7,1950,0,98133,47.731,-122.342
2025059204,20140730T000000,1.01E+06,4,2.5,1,0,4,9,1967,0,98004,47.6344,-122.205
7202290240,20141017T000000,442500,3,2.5,2,0,3,7,2002,0,98053,47.6875,-122.043
1788700070,20140627T000000,170000,2,1,1,0,4,6,1959,0,98023,47.3286,-122.346
8085400055,20150428T000000,1.58E+06,4,2.5,1,0,3,10,1968,0,98004,47.639,-122.21
5700002025,20150218T000000,665000,3,2.25,2,0,3,8,1925,0,98144,47.5778,-122.289
853600310,20140828T000000,1.61E+06,5,4.5,3,0,3,11,2000,0,98014,47.6085,-121.952
5332200320,20140714T000000,675000,2,1.75,1,0,3,7,1930,1991,98112,47.6284,-122.291
2130701535,20150204T000000,279900,2,1.75,1,0,3,6,1957,1989,98019,47.7421,-121.982
510002010,20140630T000000,875000,4,1.5,1.5,0,4,8,1929,0,98103,47.6605,-122.331
3630110510,20140804T000000,571000,3,2.5,2,0,3,8,2005,0,98029,47.5538,-121.994
6300000400,20140617T000000,320000,3,1,1.5,0,3,7,1927,0,98133,47.7062,-122.341
1560920200,20140826T000000,525000,3,2.5,1,0,3,9,1986,0,98038,47.3988,-122.028
1652500060,20140711T000000,1.65E+06,8,2.75,1,0,4,9,1962,0,98004,47.634,-122.221
9368700270,20150401T000000,137900,3,1.75,1,0,3,6,1942,0,98178,47.503,-122.262
2223089053,20140603T000000,440000,3,2.25,2,0,4,8,1989,0,98045,47.4669,-121.765
9828201920,20150304T000000,360000,3,1,1,0,3,7,1945,0,98122,47.6163,-122.294
7334401040,20150205T000000,271000,4,1.5,1,0,4,7,1977,0,98045,47.4664,-121.747
5152700060,20140528T000000,465000,6,3.25,1,0,3,10,1967,0,98003,47.34,-122.327
1460900030,20140926T000000,280000,4,2.5,2,0,3,8,2004,0,98001,47.3358,-122.265
3626039250,20150428T000000,283000,2,1,1,0,4,5,1942,0,98103,47.698,-122.357
7199360320,20150213T000000,411500,3,1,1,0,3,7,1980,0,98052,47.6979,-122.124
8731901610,20140917T000000,282000,3,2.25,1,0,4,8,1967,0,98023,47.3112,-122.376
6821102317,20141209T000000,535000,3,2.5,2.5,0,3,9,2005,0,98199,47.6475,-122.396
3271300955,20140703T000000,554729,4,2.5,2,0,5,9,1943,0,98199,47.6503,-122.41
3271300955,20150224T000000,868000,4,2.5,2,0,5,9,1943,0,98199,47.6503,-122.41
2623089135,20140616T000000,427000,3,2.5,1,0,3,8,1991,0,98045,47.4553,-121.75
